Date,Store,Item,Sales,Month,Week,IsHoliday,Store_ID,Store_Type,Region,Item_ID,Category,Price,Temperature,Rainfall,Is_Ugadi,Is_Winter,Discount
2024-11-09,Jammu,Packed Bottled Water,20,11,45,1,1,Tourism,North,101,Beverage,20,19.36272882,8.230724737,0,1,0
2024-11-09,Jammu,Dry Fruits,62,11,45,1,1,Tourism,North,102,Grocery,250,26.56867346,3.666293278,0,1,10
2024-11-09,Jammu,Woolen Jackets,82,11,45,1,1,Tourism,North,103,Clothing,1500,28.65657319,8.50367584,0,1,100
2024-11-09,Jammu,Mosquito Repellents,4,11,45,1,1,Tourism,North,104,Health,80,30.70050921,9.444037432,0,1,5
2024-11-09,Jammu,Cold Beverages,4,11,45,1,1,Tourism,North,105,Beverage,30,22.29904801,1.717835662,0,1,2
2024-11-09,Jammu,Rice,6,11,45,1,1,Tourism,North,106,Grocery,60,17.47784072,0.214999819,0,1,3
2024-11-09,Hyderabad,Packed Bottled Water,4,11,45,1,2,Metro,South,101,Beverage,20,23.47281703,2.835687911,0,0,0
2024-11-09,Hyderabad,Dry Fruits,2,11,45,1,2,Metro,South,102,Grocery,250,26.14813308,9.045142709,0,0,10
2024-11-09,Hyderabad,Woolen Jackets,4,11,45,1,2,Metro,South,103,Clothing,1500,26.56131133,7.012910789,0,0,100
2024-11-09,Hyderabad,Mosquito Repellents,19,11,45,1,2,Metro,South,104,Health,80,22.73182402,4.225217482,0,0,5
2024-11-09,Hyderabad,Cold Beverages,20,11,45,1,2,Metro,South,105,Beverage,30,24.93318701,4.486652471,0,0,2
2024-11-09,Hyderabad,Rice,29,11,45,1,2,Metro,South,106,Grocery,60,29.06573756,6.314931911,0,0,3
2024-11-10,Jammu,Packed Bottled Water,27,11,45,1,1,Tourism,North,101,Beverage,20,30.22756034,8.728288793,0,1,0
2024-11-10,Jammu,Dry Fruits,75,11,45,1,1,Tourism,North,102,Grocery,250,17.89385192,3.532243554,0,1,10
2024-11-10,Jammu,Woolen Jackets,47,11,45,1,1,Tourism,North,103,Clothing,1500,34.77881179,2.377574325,0,1,100
2024-11-10,Jammu,Mosquito Repellents,6,11,45,1,1,Tourism,North,104,Health,80,24.65254387,6.061604216,0,1,5
2024-11-10,Jammu,Cold Beverages,4,11,45,1,1,Tourism,North,105,Beverage,30,16.39599138,8.176389921,0,1,2
2024-11-10,Jammu,Rice,6,11,45,1,1,Tourism,North,106,Grocery,60,24.51845866,8.766938997,0,1,3
2024-11-10,Hyderabad,Packed Bottled Water,4,11,45,1,2,Metro,South,101,Beverage,20,21.28912581,0.194369147,0,0,0
2024-11-10,Hyderabad,Dry Fruits,2,11,45,1,2,Metro,South,102,Grocery,250,25.14698665,6.96639496,0,0,10
2024-11-10,Hyderabad,Woolen Jackets,4,11,45,1,2,Metro,South,103,Clothing,1500,27.30713149,6.648580748,0,0,100
2024-11-10,Hyderabad,Mosquito Repellents,12,11,45,1,2,Metro,South,104,Health,80,28.02859646,2.018466573,0,0,5
2024-11-10,Hyderabad,Cold Beverages,19,11,45,1,2,Metro,South,105,Beverage,30,25.34705411,1.763813176,0,0,2
2024-11-10,Hyderabad,Rice,32,11,45,1,2,Metro,South,106,Grocery,60,24.94366659,9.296873525,0,0,3
2024-11-11,Jammu,Packed Bottled Water,23,11,46,0,1,Tourism,North,101,Beverage,20,18.91593619,6.012952273,0,1,0
2024-11-11,Jammu,Dry Fruits,36,11,46,0,1,Tourism,North,102,Grocery,250,27.74290915,4.826037327,0,1,10
2024-11-11,Jammu,Woolen Jackets,120,11,46,0,1,Tourism,North,103,Clothing,1500,38.16690601,9.754148643,0,1,100
2024-11-11,Jammu,Mosquito Repellents,6,11,46,0,1,Tourism,North,104,Health,80,27.73937166,0.917757889,0,1,5
2024-11-11,Jammu,Cold Beverages,3,11,46,0,1,Tourism,North,105,Beverage,30,16.06673413,0.625808881,0,1,2
2024-11-11,Jammu,Rice,6,11,46,0,1,Tourism,North,106,Grocery,60,28.08240821,4.890859432,0,1,3
2024-11-11,Hyderabad,Packed Bottled Water,4,11,46,0,2,Metro,South,101,Beverage,20,31.1229472,4.203364126,0,0,0
2024-11-11,Hyderabad,Dry Fruits,2,11,46,0,2,Metro,South,102,Grocery,250,23.15993982,5.400367926,0,0,10
2024-11-11,Hyderabad,Woolen Jackets,2,11,46,0,2,Metro,South,103,Clothing,1500,17.34984592,6.695919935,0,0,100
2024-11-11,Hyderabad,Mosquito Repellents,12,11,46,0,2,Metro,South,104,Health,80,22.29694825,3.488745332,0,0,5
2024-11-11,Hyderabad,Cold Beverages,24,11,46,0,2,Metro,South,105,Beverage,30,28.83244312,9.189967458,0,0,2
2024-11-11,Hyderabad,Rice,16,11,46,0,2,Metro,South,106,Grocery,60,19.56625076,6.828760329,0,0,3
2024-11-12,Jammu,Packed Bottled Water,16,11,46,0,1,Tourism,North,101,Beverage,20,16.72355186,0.772874725,0,1,0
2024-11-12,Jammu,Dry Fruits,40,11,46,0,1,Tourism,North,102,Grocery,250,20.81396149,1.101333478,0,1,10
2024-11-12,Jammu,Woolen Jackets,120,11,46,0,1,Tourism,North,103,Clothing,1500,25.49738343,3.86316128,0,1,100
2024-11-12,Jammu,Mosquito Repellents,6,11,46,0,1,Tourism,North,104,Health,80,25.51262143,2.17267373,0,1,5
2024-11-12,Jammu,Cold Beverages,3,11,46,0,1,Tourism,North,105,Beverage,30,28.16349326,2.966702709,0,1,2
2024-11-12,Jammu,Rice,3,11,46,0,1,Tourism,North,106,Grocery,60,13.8551754,5.773138361,0,1,3
2024-11-12,Hyderabad,Packed Bottled Water,3,11,46,0,2,Metro,South,101,Beverage,20,23.54148015,0.298322389,0,0,0
2024-11-12,Hyderabad,Dry Fruits,6,11,46,0,2,Metro,South,102,Grocery,250,30.89663617,6.185485162,0,0,10
2024-11-12,Hyderabad,Woolen Jackets,2,11,46,0,2,Metro,South,103,Clothing,1500,26.1763986,6.434410241,0,0,100
2024-11-12,Hyderabad,Mosquito Repellents,14,11,46,0,2,Metro,South,104,Health,80,22.55745755,1.860571441,0,0,5
2024-11-12,Hyderabad,Cold Beverages,14,11,46,0,2,Metro,South,105,Beverage,30,26.52231774,6.670215859,0,0,2
2024-11-12,Hyderabad,Rice,31,11,46,0,2,Metro,South,106,Grocery,60,32.97184944,6.598063285,0,0,3
2024-11-13,Jammu,Packed Bottled Water,19,11,46,0,1,Tourism,North,101,Beverage,20,25.69302886,2.408749784,0,1,0
2024-11-13,Jammu,Dry Fruits,69,11,46,0,1,Tourism,North,102,Grocery,250,32.99734818,4.085315367,0,1,10
2024-11-13,Jammu,Woolen Jackets,77,11,46,0,1,Tourism,North,103,Clothing,1500,27.74867146,4.332198348,0,1,100
2024-11-13,Jammu,Mosquito Repellents,4,11,46,0,1,Tourism,North,104,Health,80,30.04423163,8.23959791,0,1,5
2024-11-13,Jammu,Cold Beverages,2,11,46,0,1,Tourism,North,105,Beverage,30,22.35220773,9.173284413,0,1,2
2024-11-13,Jammu,Rice,3,11,46,0,1,Tourism,North,106,Grocery,60,30.85257201,7.042601514,0,1,3
2024-11-13,Hyderabad,Packed Bottled Water,5,11,46,0,2,Metro,South,101,Beverage,20,36.79969271,1.954116452,0,0,0
2024-11-13,Hyderabad,Dry Fruits,2,11,46,0,2,Metro,South,102,Grocery,250,31.23222085,9.197133213,0,0,10
2024-11-13,Hyderabad,Woolen Jackets,3,11,46,0,2,Metro,South,103,Clothing,1500,23.17225793,6.546715311,0,0,100
2024-11-13,Hyderabad,Mosquito Repellents,30,11,46,0,2,Metro,South,104,Health,80,26.82048117,4.339381928,0,0,5
2024-11-13,Hyderabad,Cold Beverages,14,11,46,0,2,Metro,South,105,Beverage,30,23.23620938,4.681376505,0,0,2
2024-11-13,Hyderabad,Rice,11,11,46,0,2,Metro,South,106,Grocery,60,24.95432707,2.112498165,0,0,3
2024-11-14,Jammu,Packed Bottled Water,25,11,46,0,1,Tourism,North,101,Beverage,20,24.0141109,8.371066975,0,1,0
2024-11-14,Jammu,Dry Fruits,69,11,46,0,1,Tourism,North,102,Grocery,250,24.64153736,3.071030275,0,1,10
2024-11-14,Jammu,Woolen Jackets,82,11,46,0,1,Tourism,North,103,Clothing,1500,26.32021341,6.900435746,0,1,100
2024-11-14,Jammu,Mosquito Repellents,6,11,46,0,1,Tourism,North,104,Health,80,34.2291481,4.040622071,0,1,5
2024-11-14,Jammu,Cold Beverages,3,11,46,0,1,Tourism,North,105,Beverage,30,26.3830656,5.788550183,0,1,2
2024-11-14,Jammu,Rice,6,11,46,0,1,Tourism,North,106,Grocery,60,23.69881183,2.33531025,0,1,3
2024-11-14,Hyderabad,Packed Bottled Water,5,11,46,0,2,Metro,South,101,Beverage,20,28.36345824,5.374445557,0,0,0
2024-11-14,Hyderabad,Dry Fruits,6,11,46,0,2,Metro,South,102,Grocery,250,29.47887231,1.040718177,0,0,10
2024-11-14,Hyderabad,Woolen Jackets,6,11,46,0,2,Metro,South,103,Clothing,1500,17.99567869,6.9020709,0,0,100
2024-11-14,Hyderabad,Mosquito Repellents,22,11,46,0,2,Metro,South,104,Health,80,19.83378423,5.456736018,0,0,5
2024-11-14,Hyderabad,Cold Beverages,19,11,46,0,2,Metro,South,105,Beverage,30,20.98396833,4.103331748,0,0,2
2024-11-14,Hyderabad,Rice,28,11,46,0,2,Metro,South,106,Grocery,60,31.5680344,1.66128243,0,0,3
2024-11-15,Jammu,Packed Bottled Water,17,11,46,0,1,Tourism,North,101,Beverage,20,28.19249556,8.348733313,0,1,0
2024-11-15,Jammu,Dry Fruits,66,11,46,0,1,Tourism,North,102,Grocery,250,27.40344805,9.482709217,0,1,10
2024-11-15,Jammu,Woolen Jackets,73,11,46,0,1,Tourism,North,103,Clothing,1500,15.97065372,6.052392953,0,1,100
2024-11-15,Jammu,Mosquito Repellents,4,11,46,0,1,Tourism,North,104,Health,80,24.19745487,4.2511474,0,1,5
2024-11-15,Jammu,Cold Beverages,2,11,46,0,1,Tourism,North,105,Beverage,30,28.72937521,2.935437394,0,1,2
2024-11-15,Jammu,Rice,3,11,46,0,1,Tourism,North,106,Grocery,60,25.61427315,7.051514475,0,1,3
2024-11-15,Hyderabad,Packed Bottled Water,4,11,46,0,2,Metro,South,101,Beverage,20,21.61350069,1.593431745,0,0,0
2024-11-15,Hyderabad,Dry Fruits,2,11,46,0,2,Metro,South,102,Grocery,250,30.66807214,1.906127597,0,0,10
2024-11-15,Hyderabad,Woolen Jackets,3,11,46,0,2,Metro,South,103,Clothing,1500,32.20635618,7.515384677,0,0,100
2024-11-15,Hyderabad,Mosquito Repellents,14,11,46,0,2,Metro,South,104,Health,80,27.35213162,9.039990301,0,0,5
2024-11-15,Hyderabad,Cold Beverages,28,11,46,0,2,Metro,South,105,Beverage,30,26.96592906,9.6699247,0,0,2
2024-11-15,Hyderabad,Rice,31,11,46,0,2,Metro,South,106,Grocery,60,28.017533,8.687998422,0,0,3
2024-11-16,Jammu,Packed Bottled Water,29,11,46,1,1,Tourism,North,101,Beverage,20,25.21114696,8.569210953,0,1,0
2024-11-16,Jammu,Dry Fruits,95,11,46,1,1,Tourism,North,102,Grocery,250,22.79855922,2.991637051,0,1,10
2024-11-16,Jammu,Woolen Jackets,107,11,46,1,1,Tourism,North,103,Clothing,1500,15.42921642,2.775839325,0,1,100
2024-11-16,Jammu,Mosquito Repellents,3,11,46,1,1,Tourism,North,104,Health,80,33.12564208,1.282134941,0,1,5
2024-11-16,Jammu,Cold Beverages,3,11,46,1,1,Tourism,North,105,Beverage,30,31.65516507,5.266569733,0,1,2
2024-11-16,Jammu,Rice,6,11,46,1,1,Tourism,North,106,Grocery,60,17.65407896,7.650693001,0,1,3
2024-11-16,Hyderabad,Packed Bottled Water,4,11,46,1,2,Metro,South,101,Beverage,20,29.12831412,1.368077965,0,0,0
2024-11-16,Hyderabad,Dry Fruits,6,11,46,1,2,Metro,South,102,Grocery,250,29.7917948,2.096456682,0,0,10
2024-11-16,Hyderabad,Woolen Jackets,4,11,46,1,2,Metro,South,103,Clothing,1500,23.93075589,9.172364604,0,0,100
2024-11-16,Hyderabad,Mosquito Repellents,16,11,46,1,2,Metro,South,104,Health,80,27.58137497,0.195162463,0,0,5
2024-11-16,Hyderabad,Cold Beverages,31,11,46,1,2,Metro,South,105,Beverage,30,17.72274045,8.155519258,0,0,2
2024-11-16,Hyderabad,Rice,32,11,46,1,2,Metro,South,106,Grocery,60,21.39986171,3.548442301,0,0,3
2024-11-17,Jammu,Packed Bottled Water,14,11,46,1,1,Tourism,North,101,Beverage,20,21.58314993,4.516909803,0,1,0
2024-11-17,Jammu,Dry Fruits,62,11,46,1,1,Tourism,North,102,Grocery,250,31.67071401,6.671437865,0,1,10
2024-11-17,Jammu,Woolen Jackets,77,11,46,1,1,Tourism,North,103,Clothing,1500,25.30531552,1.105308978,0,1,100
2024-11-17,Jammu,Mosquito Repellents,4,11,46,1,1,Tourism,North,104,Health,80,25.38277622,3.608563614,0,1,5
2024-11-17,Jammu,Cold Beverages,3,11,46,1,1,Tourism,North,105,Beverage,30,21.50466477,6.18810535,0,1,2
2024-11-17,Jammu,Rice,6,11,46,1,1,Tourism,North,106,Grocery,60,27.30181383,1.036619001,0,1,3
2024-11-17,Hyderabad,Packed Bottled Water,3,11,46,1,2,Metro,South,101,Beverage,20,20.40541231,3.339789676,0,0,0
2024-11-17,Hyderabad,Dry Fruits,3,11,46,1,2,Metro,South,102,Grocery,250,24.30483933,3.570193866,0,0,10
2024-11-17,Hyderabad,Woolen Jackets,2,11,46,1,2,Metro,South,103,Clothing,1500,19.82095212,0.736265482,0,0,100
2024-11-17,Hyderabad,Mosquito Repellents,14,11,46,1,2,Metro,South,104,Health,80,24.81139219,8.040282553,0,0,5
2024-11-17,Hyderabad,Cold Beverages,28,11,46,1,2,Metro,South,105,Beverage,30,13.12592844,0.254979162,0,0,2
2024-11-17,Hyderabad,Rice,16,11,46,1,2,Metro,South,106,Grocery,60,33.73474592,6.016597171,0,0,3
2024-11-18,Jammu,Packed Bottled Water,22,11,47,0,1,Tourism,North,101,Beverage,20,28.67074965,5.861924604,0,1,0
2024-11-18,Jammu,Dry Fruits,62,11,47,0,1,Tourism,North,102,Grocery,250,28.04819998,1.414257372,0,1,10
2024-11-18,Jammu,Woolen Jackets,47,11,47,0,1,Tourism,North,103,Clothing,1500,31.28763564,1.649096398,0,1,100
2024-11-18,Jammu,Mosquito Repellents,2,11,47,0,1,Tourism,North,104,Health,80,24.79915173,8.154166737,0,1,5
2024-11-18,Jammu,Cold Beverages,3,11,47,0,1,Tourism,North,105,Beverage,30,24.5051536,8.923587207,0,1,2
2024-11-18,Jammu,Rice,3,11,47,0,1,Tourism,North,106,Grocery,60,24.83902712,4.647621927,0,1,3
2024-11-18,Hyderabad,Packed Bottled Water,4,11,47,0,2,Metro,South,101,Beverage,20,30.7132275,8.076150306,0,0,0
2024-11-18,Hyderabad,Dry Fruits,4,11,47,0,2,Metro,South,102,Grocery,250,28.63359565,5.660821908,0,0,10
2024-11-18,Hyderabad,Woolen Jackets,4,11,47,0,2,Metro,South,103,Clothing,1500,22.02618621,4.494729512,0,0,100
2024-11-18,Hyderabad,Mosquito Repellents,18,11,47,0,2,Metro,South,104,Health,80,26.92610602,1.662922757,0,0,5
2024-11-18,Hyderabad,Cold Beverages,19,11,47,0,2,Metro,South,105,Beverage,30,29.85603439,4.272921092,0,0,2
2024-11-18,Hyderabad,Rice,11,11,47,0,2,Metro,South,106,Grocery,60,23.79546445,6.643109057,0,0,3
2024-11-19,Jammu,Packed Bottled Water,21,11,47,0,1,Tourism,North,101,Beverage,20,26.73916696,6.124636839,0,1,0
2024-11-19,Jammu,Dry Fruits,92,11,47,0,1,Tourism,North,102,Grocery,250,23.06581125,7.778658988,0,1,10
2024-11-19,Jammu,Woolen Jackets,60,11,47,0,1,Tourism,North,103,Clothing,1500,17.55237246,4.35474405,0,1,100
2024-11-19,Jammu,Mosquito Repellents,6,11,47,0,1,Tourism,North,104,Health,80,19.73992257,9.664640132,0,1,5
2024-11-19,Jammu,Cold Beverages,2,11,47,0,1,Tourism,North,105,Beverage,30,21.31390149,0.445421013,0,1,2
2024-11-19,Jammu,Rice,6,11,47,0,1,Tourism,North,106,Grocery,60,26.38392801,6.676968512,0,1,3
2024-11-19,Hyderabad,Packed Bottled Water,4,11,47,0,2,Metro,South,101,Beverage,20,32.44745108,3.303524055,0,0,0
2024-11-19,Hyderabad,Dry Fruits,4,11,47,0,2,Metro,South,102,Grocery,250,24.9124843,9.958891307,0,0,10
2024-11-19,Hyderabad,Woolen Jackets,3,11,47,0,2,Metro,South,103,Clothing,1500,19.83986826,7.550783762,0,0,100
2024-11-19,Hyderabad,Mosquito Repellents,31,11,47,0,2,Metro,South,104,Health,80,25.84894565,9.693775332,0,0,5
2024-11-19,Hyderabad,Cold Beverages,20,11,47,0,2,Metro,South,105,Beverage,30,29.15344434,4.232222406,0,0,2
2024-11-19,Hyderabad,Rice,29,11,47,0,2,Metro,South,106,Grocery,60,30.51586228,2.786216986,0,0,3
2024-11-20,Jammu,Packed Bottled Water,15,11,47,0,1,Tourism,North,101,Beverage,20,21.74433604,1.69240445,0,1,0
2024-11-20,Jammu,Dry Fruits,86,11,47,0,1,Tourism,North,102,Grocery,250,26.74755576,4.733843866,0,1,10
2024-11-20,Jammu,Woolen Jackets,99,11,47,0,1,Tourism,North,103,Clothing,1500,19.62851629,7.820886423,0,1,100
2024-11-20,Jammu,Mosquito Repellents,2,11,47,0,1,Tourism,North,104,Health,80,21.96443887,3.069662463,0,1,5
2024-11-20,Jammu,Cold Beverages,2,11,47,0,1,Tourism,North,105,Beverage,30,25.59962736,2.690938263,0,1,2
2024-11-20,Jammu,Rice,4,11,47,0,1,Tourism,North,106,Grocery,60,33.54492319,4.261983983,0,1,3
2024-11-20,Hyderabad,Packed Bottled Water,4,11,47,0,2,Metro,South,101,Beverage,20,29.69403092,0.927442171,0,0,0
2024-11-20,Hyderabad,Dry Fruits,4,11,47,0,2,Metro,South,102,Grocery,250,29.37756556,0.072885127,0,0,10
2024-11-20,Hyderabad,Woolen Jackets,3,11,47,0,2,Metro,South,103,Clothing,1500,26.36764602,4.543030164,0,0,100
2024-11-20,Hyderabad,Mosquito Repellents,26,11,47,0,2,Metro,South,104,Health,80,12.70249848,3.012916894,0,0,5
2024-11-20,Hyderabad,Cold Beverages,18,11,47,0,2,Metro,South,105,Beverage,30,25.27584646,5.07289765,0,0,2
2024-11-20,Hyderabad,Rice,29,11,47,0,2,Metro,South,106,Grocery,60,29.01742987,0.209845859,0,0,3
2024-11-21,Jammu,Packed Bottled Water,21,11,47,0,1,Tourism,North,101,Beverage,20,29.76449909,8.517114303,0,1,0
2024-11-21,Jammu,Dry Fruits,95,11,47,0,1,Tourism,North,102,Grocery,250,23.27347049,9.101961789,0,1,10
2024-11-21,Jammu,Woolen Jackets,56,11,47,0,1,Tourism,North,103,Clothing,1500,12.1881822,0.00520756,0,1,100
2024-11-21,Jammu,Mosquito Repellents,4,11,47,0,1,Tourism,North,104,Health,80,27.50309331,7.043475261,0,1,5
2024-11-21,Jammu,Cold Beverages,3,11,47,0,1,Tourism,North,105,Beverage,30,18.92818137,8.969718095,0,1,2
2024-11-21,Jammu,Rice,6,11,47,0,1,Tourism,North,106,Grocery,60,25.464179,0.865331137,0,1,3
2024-11-21,Hyderabad,Packed Bottled Water,5,11,47,0,2,Metro,South,101,Beverage,20,29.04442296,7.79310941,0,0,0
2024-11-21,Hyderabad,Dry Fruits,6,11,47,0,2,Metro,South,102,Grocery,250,17.19438008,5.663365528,0,0,10
2024-11-21,Hyderabad,Woolen Jackets,6,11,47,0,2,Metro,South,103,Clothing,1500,27.16924557,8.421314651,0,0,100
2024-11-21,Hyderabad,Mosquito Repellents,22,11,47,0,2,Metro,South,104,Health,80,30.98695631,2.591742176,0,0,5
2024-11-21,Hyderabad,Cold Beverages,26,11,47,0,2,Metro,South,105,Beverage,30,23.84019238,4.120980252,0,0,2
2024-11-21,Hyderabad,Rice,14,11,47,0,2,Metro,South,106,Grocery,60,32.65195431,9.447601054,0,0,3
2024-11-22,Jammu,Packed Bottled Water,23,11,47,0,1,Tourism,North,101,Beverage,20,26.48190445,4.657281195,0,1,0
2024-11-22,Jammu,Dry Fruits,33,11,47,0,1,Tourism,North,102,Grocery,250,30.76970781,7.241413597,0,1,10
2024-11-22,Jammu,Woolen Jackets,90,11,47,0,1,Tourism,North,103,Clothing,1500,29.56972062,4.325272392,0,1,100
2024-11-22,Jammu,Mosquito Repellents,3,11,47,0,1,Tourism,North,104,Health,80,27.67068065,0.272475743,0,1,5
2024-11-22,Jammu,Cold Beverages,4,11,47,0,1,Tourism,North,105,Beverage,30,27.95049717,4.645909452,0,1,2
2024-11-22,Jammu,Rice,3,11,47,0,1,Tourism,North,106,Grocery,60,13.44718024,8.686441244,0,1,3
2024-11-22,Hyderabad,Packed Bottled Water,4,11,47,0,2,Metro,South,101,Beverage,20,23.17438778,5.835075876,0,0,0
2024-11-22,Hyderabad,Dry Fruits,3,11,47,0,2,Metro,South,102,Grocery,250,19.28364749,0.381322097,0,0,10
2024-11-22,Hyderabad,Woolen Jackets,4,11,47,0,2,Metro,South,103,Clothing,1500,22.41273583,0.576280592,0,0,100
2024-11-22,Hyderabad,Mosquito Repellents,22,11,47,0,2,Metro,South,104,Health,80,28.97667711,6.674378063,0,0,5
2024-11-22,Hyderabad,Cold Beverages,19,11,47,0,2,Metro,South,105,Beverage,30,25.89406381,0.5756153,0,0,2
2024-11-22,Hyderabad,Rice,29,11,47,0,2,Metro,South,106,Grocery,60,30.19687302,0.315513434,0,0,3
2024-11-23,Jammu,Packed Bottled Water,18,11,47,1,1,Tourism,North,101,Beverage,20,30.72730773,9.291190949,0,1,0
2024-11-23,Jammu,Dry Fruits,75,11,47,1,1,Tourism,North,102,Grocery,250,19.35796292,9.863211138,0,1,10
2024-11-23,Jammu,Woolen Jackets,107,11,47,1,1,Tourism,North,103,Clothing,1500,21.43475553,2.678317524,0,1,100
2024-11-23,Jammu,Mosquito Repellents,6,11,47,1,1,Tourism,North,104,Health,80,19.9857375,4.7533981,0,1,5
2024-11-23,Jammu,Cold Beverages,4,11,47,1,1,Tourism,North,105,Beverage,30,25.03928604,2.910219858,0,1,2
2024-11-23,Jammu,Rice,6,11,47,1,1,Tourism,North,106,Grocery,60,32.65518878,1.793148085,0,1,3
2024-11-23,Hyderabad,Packed Bottled Water,4,11,47,1,2,Metro,South,101,Beverage,20,23.51852437,2.589754122,0,0,0
2024-11-23,Hyderabad,Dry Fruits,2,11,47,1,2,Metro,South,102,Grocery,250,18.72638604,7.269958952,0,0,10
2024-11-23,Hyderabad,Woolen Jackets,3,11,47,1,2,Metro,South,103,Clothing,1500,21.90307822,3.023107865,0,0,100
2024-11-23,Hyderabad,Mosquito Repellents,21,11,47,1,2,Metro,South,104,Health,80,27.01793141,4.89963016,0,0,5
2024-11-23,Hyderabad,Cold Beverages,24,11,47,1,2,Metro,South,105,Beverage,30,24.59022436,9.965912852,0,0,2
2024-11-23,Hyderabad,Rice,15,11,47,1,2,Metro,South,106,Grocery,60,27.08254698,6.712059454,0,0,3
2024-11-24,Jammu,Packed Bottled Water,28,11,47,1,1,Tourism,North,101,Beverage,20,24.22614695,8.899057059,0,1,0
2024-11-24,Jammu,Dry Fruits,46,11,47,1,1,Tourism,North,102,Grocery,250,21.12579116,8.960207833,0,1,10
2024-11-24,Jammu,Woolen Jackets,86,11,47,1,1,Tourism,North,103,Clothing,1500,38.65764796,1.279246925,0,1,100
2024-11-24,Jammu,Mosquito Repellents,2,11,47,1,1,Tourism,North,104,Health,80,22.31539276,3.093832359,0,1,5
2024-11-24,Jammu,Cold Beverages,3,11,47,1,1,Tourism,North,105,Beverage,30,32.09660664,6.482826372,0,1,2
2024-11-24,Jammu,Rice,3,11,47,1,1,Tourism,North,106,Grocery,60,28.9469864,2.19907489,0,1,3
2024-11-24,Hyderabad,Packed Bottled Water,5,11,47,1,2,Metro,South,101,Beverage,20,28.35900005,6.683789013,0,0,0
2024-11-24,Hyderabad,Dry Fruits,2,11,47,1,2,Metro,South,102,Grocery,250,17.25314534,2.635776866,0,0,10
2024-11-24,Hyderabad,Woolen Jackets,2,11,47,1,2,Metro,South,103,Clothing,1500,29.90788559,9.338297396,0,0,100
2024-11-24,Hyderabad,Mosquito Repellents,13,11,47,1,2,Metro,South,104,Health,80,16.75506063,1.668032538,0,0,5
2024-11-24,Hyderabad,Cold Beverages,18,11,47,1,2,Metro,South,105,Beverage,30,21.51409028,3.216077686,0,0,2
2024-11-24,Hyderabad,Rice,25,11,47,1,2,Metro,South,106,Grocery,60,28.04228304,6.186270023,0,0,3
2024-11-25,Jammu,Packed Bottled Water,19,11,48,0,1,Tourism,North,101,Beverage,20,23.21576461,4.218686333,0,1,0
2024-11-25,Jammu,Dry Fruits,82,11,48,0,1,Tourism,North,102,Grocery,250,21.33595854,1.16267226,0,1,10
2024-11-25,Jammu,Woolen Jackets,60,11,48,0,1,Tourism,North,103,Clothing,1500,26.87716275,6.966390806,0,1,100
2024-11-25,Jammu,Mosquito Repellents,4,11,48,0,1,Tourism,North,104,Health,80,26.60386424,9.50393274,0,1,5
2024-11-25,Jammu,Cold Beverages,4,11,48,0,1,Tourism,North,105,Beverage,30,26.17265575,1.645999279,0,1,2
2024-11-25,Jammu,Rice,4,11,48,0,1,Tourism,North,106,Grocery,60,28.69843331,2.68601999,0,1,3
2024-11-25,Hyderabad,Packed Bottled Water,3,11,48,0,2,Metro,South,101,Beverage,20,23.68827846,5.519503789,0,0,0
2024-11-25,Hyderabad,Dry Fruits,2,11,48,0,2,Metro,South,102,Grocery,250,27.60869707,6.943965767,0,0,10
2024-11-25,Hyderabad,Woolen Jackets,3,11,48,0,2,Metro,South,103,Clothing,1500,23.35386651,8.604626674,0,0,100
2024-11-25,Hyderabad,Mosquito Repellents,12,11,48,0,2,Metro,South,104,Health,80,28.45754682,2.897308819,0,0,5
2024-11-25,Hyderabad,Cold Beverages,29,11,48,0,2,Metro,South,105,Beverage,30,25.7841364,4.156930098,0,0,2
2024-11-25,Hyderabad,Rice,28,11,48,0,2,Metro,South,106,Grocery,60,32.10537526,5.951686166,0,0,3
2024-11-26,Jammu,Packed Bottled Water,22,11,48,0,1,Tourism,North,101,Beverage,20,28.87119315,8.798816338,0,1,0
2024-11-26,Jammu,Dry Fruits,49,11,48,0,1,Tourism,North,102,Grocery,250,20.49286116,0.939164189,0,1,10
2024-11-26,Jammu,Woolen Jackets,99,11,48,0,1,Tourism,North,103,Clothing,1500,23.01184043,3.063047442,0,1,100
2024-11-26,Jammu,Mosquito Repellents,4,11,48,0,1,Tourism,North,104,Health,80,29.3953314,1.245882614,0,1,5
2024-11-26,Jammu,Cold Beverages,6,11,48,0,1,Tourism,North,105,Beverage,30,18.3467598,0.168929557,0,1,2
2024-11-26,Jammu,Rice,4,11,48,0,1,Tourism,North,106,Grocery,60,29.57814121,7.859541282,0,1,3
2024-11-26,Hyderabad,Packed Bottled Water,3,11,48,0,2,Metro,South,101,Beverage,20,20.22347217,4.30017613,0,0,0
2024-11-26,Hyderabad,Dry Fruits,6,11,48,0,2,Metro,South,102,Grocery,250,27.88653511,3.602310496,0,0,10
2024-11-26,Hyderabad,Woolen Jackets,3,11,48,0,2,Metro,South,103,Clothing,1500,26.67198198,5.353338674,0,0,100
2024-11-26,Hyderabad,Mosquito Repellents,32,11,48,0,2,Metro,South,104,Health,80,23.92365488,0.562198907,0,0,5
2024-11-26,Hyderabad,Cold Beverages,21,11,48,0,2,Metro,South,105,Beverage,30,30.43969348,2.208770616,0,0,2
